Order ID,Customer Name,Category,Sub Category,Quantity,Region,City,Order Date,Actual Price,Discount,Payment mode,Sales,Profit,Rating
OD1675,Willams,Snacks,Cookies,2,East,Karur,01/05/23,"₹2,220.90 ",10.00%,Card,"₹2,019.00 ",₹706.65 ,5
OD1676,Rumaiza,Fruits & Veggies,Organic Fruits,3,East,Tenkasi,20/12/21,"₹2,812.80 ",20.00%,Card,"₹2,344.00 ",₹421.92 ,2
OD1677,Alan,Bakery,Breads & Buns,3,East,Kanyakumari,29/03/22,"₹2,321.66 ",22.00%,Cash,"₹1,903.00 ",₹437.69 ,4
OD1678,Veronica,Fruits & Veggies,Fresh Vegetables,8,East,Theni,12/01/23,"₹3,023.48 ",31.00%,Upi,"₹2,308.00 ",₹207.72 ,4
OD1679,James,"Eggs, Meat & Fish",Chicken,2,East,Vellore,16/07/23,"₹1,206.58 ",22.00%,Card,₹989.00 ,₹197.80 ,3
OD1680,Harish,Food Grains,Dals & Pulses,5,East,Theni,12/02/22,"₹1,151.06 ",34.00%,Cash,₹859.00 ,₹377.96 ,4
OD1681,Krithika,Fruits & Veggies,Organic Fruits,6,East,Vellore,30/04/21,₹730.25 ,15.00%,Upi,₹635.00 ,₹69.85 ,2
OD1682,Adavan,Snacks,Noodles,5,East,Perambalur,05/03/22,"₹2,332.50 ",25.00%,Card,"₹1,866.00 ",₹653.10 ,5
OD1683,Ram,Snacks,Cookies,4,East,Tenkasi,14/02/22,"₹2,655.37 ",31.00%,Card,"₹2,027.00 ",₹385.13 ,5
OD1684,Willams,Bakery,Breads & Buns,7,East,Tenkasi,21/12/21,"₹2,695.20 ",20.00%,Upi,"₹2,246.00 ",₹539.04 ,4
OD1685,Ram,Fruits & Veggies,Organic Fruits,5,East,Pudukottai,31/08/21,"₹1,815.85 ",15.00%,Card,"₹1,579.00 ",₹189.48 ,5
OD1686,Arvind,Food Grains,Atta & Flour,7,East,Chennai,29/11/21,"₹1,625.60 ",28.00%,Card,"₹1,270.00 ",₹317.50 ,3
OD1687,Adavan,Oil & Masala,Masalas,8,East,Ooty,21/05/21,"₹1,406.37 ",11.00%,Upi,"₹1,267.00 ",₹177.38 ,5
OD1688,Sudeep,Beverages,Health Drinks,2,East,Namakkal,14/09/21,"₹1,705.86 ",17.00%,Cash,"₹1,458.00 ",₹626.94 ,3
OD1689,Sharon,"Eggs, Meat & Fish",Chicken,9,East,Nagercoil,05/03/23,₹945.00 ,26.00%,Upi,₹750.00 ,₹75.00 ,3
OD1690,Rumaiza,Fruits & Veggies,Organic Vegetables,9,East,Trichy,12/01/22,"₹1,020.03 ",21.00%,Cash,₹843.00 ,₹252.90 ,2
OD1691,Yusuf,Beverages,Soft Drinks,8,East,Dharmapuri,11/02/21,"₹1,394.95 ",15.00%,Cash,"₹1,213.00 ",₹145.56 ,5
OD1692,Yusuf,Oil & Masala,Spices,2,East,Pudukottai,03/10/22,"₹2,483.37 ",23.00%,Upi,"₹2,019.00 ",₹383.61 ,4
OD1693,Komal,Food Grains,Dals & Pulses,8,East,Ramanadhapuram,15/04/21,₹721.98 ,26.00%,Cash,₹573.00 ,₹148.98 ,2
OD1694,Jackson,Oil & Masala,Masalas,9,East,Tenkasi,28/04/22,"₹1,012.48 ",28.00%,Cash,₹791.00 ,₹348.04 ,2
OD1695,Muneer,Oil & Masala,Edible Oil & Ghee,8,East,Theni,24/10/21,"₹2,550.68 ",21.00%,Upi,"₹2,108.00 ",₹210.80 ,4
OD1696,Surya,Oil & Masala,Masalas,7,East,Ramanadhapuram,12/10/22,"₹1,022.77 ",33.00%,Upi,₹769.00 ,₹322.98 ,4
OD1697,Krithika,"Eggs, Meat & Fish",Fish,4,East,Ooty,27/03/21,"₹2,580.00 ",25.00%,Card,"₹2,064.00 ",₹495.36 ,5
OD1698,Jonas,Oil & Masala,Edible Oil & Ghee,8,East,Viluppuram,29/07/23,"₹2,818.65 ",15.00%,Cash,"₹2,451.00 ","₹1,004.91 ",3
OD1699,Shree,Snacks,Cookies,8,East,Virudhunagar,25/06/21,"₹2,890.89 ",29.00%,Cash,"₹2,241.00 ",₹268.92 ,3
OD1700,Haseena,"Eggs, Meat & Fish",Fish,6,East,Tirunelveli,29/04/23,"₹1,361.44 ",27.00%,Card,"₹1,072.00 ",₹343.04 ,3
OD1701,Arvind,Snacks,Cookies,4,East,Virudhunagar,21/06/21,₹753.69 ,11.00%,Card,₹679.00 ,₹258.02 ,2
OD1702,Sabeela,Oil & Masala,Spices,5,East,Perambalur,31/10/21,"₹2,733.60 ",20.00%,Card,"₹2,278.00 ",₹318.92 ,4
OD1703,Ravi,"Eggs, Meat & Fish",Chicken,8,East,Dindigul,23/07/22,"₹1,310.40 ",12.00%,Card,"₹1,170.00 ",₹105.30 ,2
OD1704,Ganesh,Bakery,Breads & Buns,1,East,Theni,15/05/21,"₹1,104.24 ",29.00%,Upi,₹856.00 ,₹111.28 ,2
OD1705,Verma,Oil & Masala,Edible Oil & Ghee,5,East,Krishnagiri,08/07/21,₹633.18 ,22.00%,Card,₹519.00 ,₹98.61 ,2
OD1706,Vinne,Snacks,Noodles,4,East,Chennai,25/07/22,"₹1,043.20 ",28.00%,Cash,₹815.00 ,₹203.75 ,5
OD1707,Ram,Beverages,Health Drinks,5,East,Ooty,14/02/21,"₹2,178.89 ",19.00%,Card,"₹1,831.00 ",₹457.75 ,3
OD1708,Shah,Snacks,Cookies,9,South,Pudukottai,30/03/22,"₹2,714.61 ",23.00%,Cash,"₹2,207.00 ",₹132.42 ,4
OD1709,Verma,Bakery,Breads & Buns,6,South,Trichy,11/05/22,"₹1,281.00 ",22.00%,Upi,"₹1,050.00 ",₹136.50 ,2
OD1710,Ridhesh,"Eggs, Meat & Fish",Fish,7,South,Cumbum,03/08/22,"₹1,255.17 ",29.00%,Upi,₹973.00 ,₹379.47 ,5
OD1711,Malik,Fruits & Veggies,Fresh Vegetables,8,South,Perambalur,22/03/21,"₹1,786.40 ",10.00%,Upi,"₹1,624.00 ",₹422.24 ,5
OD1712,Haseena,Snacks,Cookies,9,South,Krishnagiri,11/01/22,"₹1,892.40 ",14.00%,Cash,"₹1,660.00 ",₹730.40 ,3
OD1713,Sundar,Snacks,Chocolates,9,South,Perambalur,09/06/23,"₹1,241.25 ",25.00%,Cash,₹993.00 ,₹287.97 ,3
OD1714,Ramesh,"Eggs, Meat & Fish",Eggs,4,South,Virudhunagar,15/04/23,"₹2,816.98 ",22.00%,Card,"₹2,309.00 ",₹831.24 ,3
OD1715,Sharon,Fruits & Veggies,Fresh Fruits,7,South,Salem,17/07/23,"₹2,174.49 ",11.00%,Cash,"₹1,959.00 ",₹313.44 ,2
OD1716,Arvind,Snacks,Noodles,6,South,Vellore,31/05/23,"₹3,049.84 ",34.00%,Cash,"₹2,276.00 ",₹955.92 ,2
OD1717,Sudha,Fruits & Veggies,Fresh Fruits,3,South,Karur,24/01/23,"₹1,581.80 ",10.00%,Cash,"₹1,438.00 ",₹359.50 ,2
OD1718,Suresh,Beverages,Soft Drinks,1,South,Theni,24/09/22,₹771.84 ,28.00%,Card,₹603.00 ,₹168.84 ,4
OD1719,Ram,Beverages,Health Drinks,8,South,Theni,16/06/23,"₹1,243.75 ",25.00%,Cash,₹995.00 ,₹338.30 ,4
OD1720,Shree,Bakery,Breads & Buns,3,South,Chennai,14/04/21,"₹1,201.56 ",14.00%,Card,"₹1,054.00 ",₹179.18 ,4
OD1721,Shree,Food Grains,Organic Staples,9,South,Karur,16/03/23,"₹1,823.08 ",19.00%,Upi,"₹1,532.00 ",₹505.56 ,4
OD1722,Harish,"Eggs, Meat & Fish",Eggs,9,South,Krishnagiri,22/03/22,"₹2,123.52 ",12.00%,Upi,"₹1,896.00 ",₹853.20 ,3
OD1723,Amrish,Oil & Masala,Masalas,4,South,Theni,31/12/22,₹932.34 ,23.00%,Card,₹758.00 ,₹189.50 ,4
OD1724,Roshan,Oil & Masala,Spices,5,South,Cumbum,31/03/23,"₹1,756.93 ",33.00%,Card,"₹1,321.00 ",₹475.56 ,5
OD1725,Alan,Fruits & Veggies,Fresh Vegetables,2,South,Chennai,01/10/22,"₹1,792.85 ",15.00%,Upi,"₹1,559.00 ",₹155.90 ,5
OD1726,Mathew,Fruits & Veggies,Fresh Fruits,9,South,Bodi,05/03/21,"₹2,793.00 ",14.00%,Cash,"₹2,450.00 ",₹784.00 ,3
OD1727,Arvind,Oil & Masala,Masalas,4,South,Kanyakumari,23/05/23,"₹1,086.80 ",10.00%,Card,₹988.00 ,₹424.84 ,4
OD1728,Hafiz,Snacks,Noodles,2,South,Cumbum,13/12/22,"₹2,357.64 ",18.00%,Cash,"₹1,998.00 ",₹539.46 ,3
OD1729,Kumar,Oil & Masala,Spices,2,South,Dharmapuri,04/02/23,"₹2,157.47 ",19.00%,Cash,"₹1,813.00 ",₹416.99 ,4
OD1730,Jackson,Snacks,Cookies,7,South,Theni,31/03/23,"₹1,223.82 ",17.00%,Upi,"₹1,046.00 ",₹397.48 ,2
OD1731,Haseena,Oil & Masala,Masalas,4,South,Pudukottai,22/10/22,"₹1,250.20 ",33.00%,Card,₹940.00 ,₹394.80 ,5
OD1732,Willams,Food Grains,Rice,3,South,Virudhunagar,02/06/22,₹670.44 ,11.00%,Upi,₹604.00 ,₹36.24 ,3
OD1733,Ridhesh,"Eggs, Meat & Fish",Mutton,4,South,Coimbatore,17/09/22,₹723.60 ,35.00%,Card,₹536.00 ,₹176.88 ,5
OD1734,Veronica,Oil & Masala,Masalas,4,South,Theni,12/10/22,"₹1,776.36 ",13.00%,Cash,"₹1,572.00 ",₹298.68 ,2
OD1735,Rumaiza,"Eggs, Meat & Fish",Eggs,4,South,Coimbatore,26/10/21,"₹2,703.87 ",17.00%,Card,"₹2,311.00 ",₹993.73 ,2
OD1736,Sundar,Snacks,Cookies,7,South,Tenkasi,10/01/23,"₹1,038.20 ",16.00%,Cash,₹895.00 ,₹187.95 ,5
OD1737,Sheeba,Snacks,Cookies,9,South,Tirunelveli,15/05/23,"₹1,258.20 ",35.00%,Card,₹932.00 ,₹65.24 ,5
OD1738,Jonas,Beverages,Soft Drinks,6,South,Pudukottai,31/05/22,₹815.15 ,19.00%,Cash,₹685.00 ,₹68.50 ,5
OD1739,Esther,Beverages,Health Drinks,2,South,Viluppuram,06/12/21,"₹1,049.02 ",27.00%,Upi,₹826.00 ,₹371.70 ,5
OD1740,Adavan,Beverages,Health Drinks,6,South,Tirunelveli,03/07/22,"₹1,051.35 ",29.00%,Upi,₹815.00 ,₹171.15 ,5
OD1741,Aditi,Oil & Masala,Edible Oil & Ghee,7,South,Tirunelveli,26/01/21,"₹1,841.49 ",11.00%,Upi,"₹1,659.00 ",₹613.83 ,2
OD1742,Jackson,Food Grains,Organic Staples,6,South,Pudukottai,13/04/23,"₹2,587.50 ",25.00%,Upi,"₹2,070.00 ",₹455.40 ,4
OD1743,Willams,Beverages,Health Drinks,8,South,Salem,21/12/22,"₹2,839.34 ",19.00%,Upi,"₹2,386.00 ",₹143.16 ,4
OD1744,Hafiz,Oil & Masala,Masalas,7,South,Tirunelveli,04/11/21,"₹2,789.28 ",17.00%,Upi,"₹2,384.00 ",₹715.20 ,3
OD1745,Anu,Beverages,Soft Drinks,1,South,Trichy,05/11/21,"₹2,311.50 ",15.00%,Card,"₹2,010.00 ",₹402.00 ,3
OD1746,Sudha,Snacks,Chocolates,5,South,Cumbum,18/09/21,₹740.30 ,10.00%,Upi,₹673.00 ,₹174.98 ,3
OD1747,Ganesh,"Eggs, Meat & Fish",Mutton,2,South,Trichy,14/02/23,"₹2,243.36 ",12.00%,Card,"₹2,003.00 ",₹220.33 ,3
OD1748,Verma,Snacks,Noodles,2,South,Kanyakumari,20/03/23,"₹1,456.58 ",34.00%,Upi,"₹1,087.00 ",₹141.31 ,4
OD1749,Veronica,Snacks,Cookies,1,South,Chennai,08/07/23,"₹2,141.35 ",13.00%,Card,"₹1,895.00 ",₹549.55 ,4
OD1750,Muneer,Oil & Masala,Masalas,1,South,Madurai,13/09/21,"₹2,878.20 ",35.00%,Upi,"₹2,132.00 ",₹255.84 ,3
OD1751,Sheeba,Snacks,Noodles,7,South,Salem,03/03/21,"₹2,518.04 ",19.00%,Cash,"₹2,116.00 ",₹592.48 ,4
OD1752,Haseena,"Eggs, Meat & Fish",Eggs,9,South,Kanyakumari,11/04/22,"₹2,903.60 ",22.00%,Upi,"₹2,380.00 ",₹190.40 ,3
OD1753,Adavan,Fruits & Veggies,Fresh Fruits,8,South,Virudhunagar,11/01/23,"₹1,859.98 ",13.00%,Cash,"₹1,646.00 ",₹510.26 ,4
OD1754,Shree,Snacks,Noodles,5,South,Perambalur,15/07/23,"₹2,108.70 ",10.00%,Card,"₹1,917.00 ",₹230.04 ,2
OD1755,Arvind,Food Grains,Dals & Pulses,2,South,Tirunelveli,01/10/22,"₹2,822.26 ",33.00%,Card,"₹2,122.00 ",₹742.70 ,5
OD1756,Aditi,Bakery,Breads & Buns,6,South,Ramanadhapuram,20/08/21,"₹1,958.08 ",16.00%,Card,"₹1,688.00 ",₹286.96 ,4
OD1757,Amrish,Fruits & Veggies,Fresh Fruits,3,South,Bodi,01/06/22,"₹2,356.53 ",11.00%,Upi,"₹2,123.00 ",₹891.66 ,2
OD1758,Sharon,"Eggs, Meat & Fish",Fish,8,South,Salem,29/10/21,"₹2,380.80 ",28.00%,Upi,"₹1,860.00 ",₹818.40 ,4
OD1759,Harish,Food Grains,Organic Staples,9,South,Chennai,15/08/21,"₹1,019.25 ",35.00%,Upi,₹755.00 ,₹226.50 ,4
OD1760,Roshan,Fruits & Veggies,Fresh Fruits,1,South,Ooty,01/04/23,"₹1,574.72 ",33.00%,Cash,"₹1,184.00 ",₹106.56 ,3
OD1761,Amrish,Bakery,Breads & Buns,8,South,Cumbum,26/07/23,"₹3,117.40 ",30.00%,Cash,"₹2,398.00 ",₹599.50 ,2
OD1762,Suresh,Food Grains,Rice,8,South,Kanyakumari,16/08/22,"₹1,183.26 ",23.00%,Cash,₹962.00 ,₹355.94 ,4
OD1763,Shree,Food Grains,Rice,1,South,Ramanadhapuram,09/06/23,"₹1,378.12 ",31.00%,Cash,"₹1,052.00 ",₹473.40 ,4
OD1764,Sudha,Food Grains,Dals & Pulses,5,South,Tenkasi,23/07/21,"₹2,231.19 ",17.00%,Cash,"₹1,907.00 ",₹419.54 ,3
OD1765,Sheeba,"Eggs, Meat & Fish",Chicken,7,South,Pudukottai,24/01/21,"₹1,390.65 ",27.00%,Card,"₹1,095.00 ",₹153.30 ,3
OD1766,Amrish,Snacks,Chocolates,6,South,Pudukottai,25/01/22,"₹2,356.46 ",18.00%,Card,"₹1,997.00 ",₹319.52 ,5
OD1767,Ramesh,Snacks,Cookies,6,South,Madurai,11/04/23,"₹1,106.25 ",25.00%,Upi,₹885.00 ,₹141.60 ,5
OD1768,Ganesh,Bakery,Breads & Buns,7,South,Pudukottai,27/05/22,"₹2,921.90 ",22.00%,Card,"₹2,395.00 ","₹1,053.80 ",3
OD1769,Arvind,Food Grains,Dals & Pulses,8,South,Pudukottai,07/09/22,"₹1,320.69 ",33.00%,Upi,₹993.00 ,₹377.34 ,5
OD1770,Sheeba,Bakery,Biscuits,7,South,Nagercoil,28/10/21,"₹1,632.00 ",28.00%,Cash,"₹1,275.00 ",₹484.50 ,4
OD1771,Sundar,Oil & Masala,Masalas,2,South,Salem,08/06/22,"₹2,138.43 ",19.00%,Card,"₹1,797.00 ",₹521.13 ,5
OD1772,Ganesh,Beverages,Health Drinks,1,South,Bodi,07/05/23,₹827.16 ,13.00%,Cash,₹732.00 ,₹314.76 ,4
OD1773,Roshan,Food Grains,Rice,1,South,Perambalur,25/01/23,"₹2,544.87 ",23.00%,Cash,"₹2,069.00 ",₹806.91 ,5
OD1774,Harish,Snacks,Chocolates,6,South,Madurai,22/06/22,"₹2,475.30 ",11.00%,Card,"₹2,230.00 ",₹825.10 ,2
OD1775,Komal,Food Grains,Atta & Flour,5,South,Madurai,05/11/21,"₹2,734.80 ",29.00%,Upi,"₹2,120.00 ",₹318.00 ,3
OD1776,Arvind,"Eggs, Meat & Fish",Eggs,3,South,Chennai,05/07/21,"₹2,197.16 ",18.00%,Card,"₹1,862.00 ",₹521.36 ,3
OD1777,Shah,Bakery,Cakes,2,South,Vellore,02/01/22,"₹1,811.68 ",34.00%,Cash,"₹1,352.00 ",₹554.32 ,3
OD1778,Shah,Bakery,Breads & Buns,2,South,Namakkal,27/05/22,"₹1,186.36 ",33.00%,Cash,₹892.00 ,₹205.16 ,4
OD1779,Kumar,Beverages,Soft Drinks,8,South,Theni,08/06/22,"₹2,098.80 ",10.00%,Cash,"₹1,908.00 ",₹419.76 ,2
OD1780,Malik,Bakery,Biscuits,7,South,Coimbatore,12/02/22,"₹2,109.10 ",15.00%,Upi,"₹1,834.00 ",₹476.84 ,3
OD1781,Ramesh,Bakery,Cakes,8,South,Ramanadhapuram,08/04/22,"₹2,175.88 ",33.00%,Upi,"₹1,636.00 ",₹130.88 ,4
OD1782,Verma,Food Grains,Rice,3,South,Krishnagiri,13/11/21,₹863.76 ,22.00%,Card,₹708.00 ,₹318.60 ,4
OD1783,Hafiz,Beverages,Health Drinks,7,South,Coimbatore,24/02/22,"₹1,287.78 ",27.00%,Cash,"₹1,014.00 ",₹182.52 ,3
OD1784,Aditi,Beverages,Health Drinks,7,South,Kanyakumari,31/07/22,"₹2,320.00 ",16.00%,Upi,"₹2,000.00 ",₹880.00 ,5
OD1785,Sundar,Beverages,Health Drinks,8,South,Dindigul,24/04/22,"₹1,358.08 ",28.00%,Cash,"₹1,061.00 ",₹360.74 ,5
OD1786,Yadav,Fruits & Veggies,Fresh Fruits,8,South,Kanyakumari,15/07/21,"₹2,356.83 ",29.00%,Upi,"₹1,827.00 ",₹694.26 ,3
OD1787,Arvind,Bakery,Cakes,6,South,Karur,28/02/23,"₹1,721.34 ",31.00%,Upi,"₹1,314.00 ",₹210.24 ,5
OD1788,Sundar,Snacks,Chocolates,4,South,Ooty,07/04/22,"₹1,240.00 ",25.00%,Upi,₹992.00 ,₹158.72 ,5
OD1789,Muneer,Fruits & Veggies,Fresh Fruits,4,South,Theni,13/10/21,"₹1,005.28 ",22.00%,Card,₹824.00 ,₹107.12 ,5
OD1790,Willams,Fruits & Veggies,Fresh Vegetables,6,South,Dharmapuri,10/03/23,"₹1,052.86 ",22.00%,Card,₹863.00 ,₹207.12 ,2
OD1791,Ganesh,Snacks,Noodles,2,South,Theni,06/12/22,"₹3,237.30 ",35.00%,Cash,"₹2,398.00 ",₹263.78 ,3
OD1792,Ganesh,Oil & Masala,Masalas,7,South,Viluppuram,18/05/21,"₹2,267.98 ",22.00%,Cash,"₹1,859.00 ",₹446.16 ,5
OD1793,Hafiz,Bakery,Cakes,7,South,Coimbatore,24/07/21,"₹1,203.30 ",26.00%,Upi,₹955.00 ,₹296.05 ,3
OD1794,Amrish,Bakery,Biscuits,8,South,Karur,14/04/23,"₹2,626.25 ",25.00%,Card,"₹2,101.00 ",₹819.39 ,2
OD1795,Ram,Food Grains,Atta & Flour,8,South,Pudukottai,25/10/21,"₹2,760.03 ",17.00%,Cash,"₹2,359.00 ",₹518.98 ,5
OD1796,Vince,"Eggs, Meat & Fish",Mutton,4,South,Dharmapuri,13/05/22,"₹1,189.20 ",20.00%,Cash,₹991.00 ,₹297.30 ,2
OD1797,Amrish,Food Grains,Atta & Flour,2,South,Pudukottai,21/05/22,"₹1,935.69 ",13.00%,Card,"₹1,713.00 ",₹753.72 ,4
OD1798,Roshan,Bakery,Breads & Buns,1,South,Viluppuram,12/02/21,"₹1,555.56 ",16.00%,Card,"₹1,341.00 ",₹482.76 ,3
OD1799,Willams,"Eggs, Meat & Fish",Mutton,7,South,Kanyakumari,22/10/22,"₹3,046.71 ",23.00%,Upi,"₹2,477.00 ",₹495.40 ,4
OD1800,Sundar,Oil & Masala,Edible Oil & Ghee,3,West,Krishnagiri,04/03/23,"₹2,818.22 ",13.00%,Card,"₹2,494.00 ",₹847.96 ,2
OD1801,Haseena,Food Grains,Dals & Pulses,7,West,Salem,23/10/22,"₹2,432.67 ",31.00%,Cash,"₹1,857.00 ",₹631.38 ,4
OD1802,Ravi,Beverages,Soft Drinks,7,West,Chennai,05/06/22,"₹1,841.40 ",35.00%,Cash,"₹1,364.00 ",₹409.20 ,4
OD1803,Anu,Beverages,Health Drinks,6,West,Nagercoil,29/05/22,"₹1,573.31 ",31.00%,Upi,"₹1,201.00 ",₹312.26 ,3
OD1804,Mathew,Bakery,Breads & Buns,2,West,Ooty,09/10/22,"₹1,181.05 ",15.00%,Cash,"₹1,027.00 ",₹236.21 ,4
OD1805,Ridhesh,Bakery,Cakes,6,West,Pudukottai,28/08/21,"₹1,353.46 ",18.00%,Upi,"₹1,147.00 ",₹344.10 ,5
OD1806,Ridhesh,Fruits & Veggies,Fresh Fruits,2,West,Ramanadhapuram,28/04/22,"₹2,178.68 ",24.00%,Upi,"₹1,757.00 ",₹140.56 ,4
OD1807,Surya,Snacks,Chocolates,8,West,Cumbum,25/02/23,"₹1,508.76 ",32.00%,Card,"₹1,143.00 ",₹137.16 ,2
OD1808,Esther,Bakery,Biscuits,7,West,Trichy,30/04/23,"₹2,696.19 ",11.00%,Upi,"₹2,429.00 ","₹1,093.05 ",3
OD1809,Malik,Beverages,Health Drinks,5,West,Madurai,13/10/22,"₹2,847.00 ",30.00%,Cash,"₹2,190.00 ",₹700.80 ,2
OD1810,Roshan,Oil & Masala,Edible Oil & Ghee,6,West,Krishnagiri,14/07/23,"₹2,688.32 ",24.00%,Cash,"₹2,168.00 ",₹238.48 ,2
OD1811,Akash,Bakery,Breads & Buns,3,West,Kanyakumari,11/07/21,"₹2,653.44 ",28.00%,Cash,"₹2,073.00 ",₹642.63 ,4
OD1812,Surya,Beverages,Health Drinks,6,West,Tenkasi,12/06/22,"₹1,864.80 ",20.00%,Upi,"₹1,554.00 ",₹295.26 ,3
OD1813,Mathew,Bakery,Biscuits,9,West,Tenkasi,01/06/23,"₹2,018.43 ",23.00%,Cash,"₹1,641.00 ",₹180.51 ,5
OD1814,Sabeela,Fruits & Veggies,Organic Vegetables,7,West,Kanyakumari,01/06/23,"₹1,667.63 ",31.00%,Cash,"₹1,273.00 ",₹165.49 ,2
OD1815,Malik,Oil & Masala,Spices,8,West,Trichy,28/08/21,"₹1,019.64 ",16.00%,Cash,₹879.00 ,₹307.65 ,2
OD1816,Verma,Snacks,Noodles,5,West,Virudhunagar,12/08/21,"₹1,122.99 ",23.00%,Card,₹913.00 ,₹155.21 ,3
OD1817,Veena,"Eggs, Meat & Fish",Mutton,9,West,Perambalur,04/05/23,"₹1,083.36 ",11.00%,Upi,₹976.00 ,₹409.92 ,3
OD1818,Krithika,Fruits & Veggies,Fresh Vegetables,9,West,Cumbum,06/12/21,"₹1,270.75 ",15.00%,Upi,"₹1,105.00 ",₹198.90 ,4
OD1819,Esther,"Eggs, Meat & Fish",Mutton,4,West,Tirunelveli,06/02/21,"₹1,430.00 ",30.00%,Upi,"₹1,100.00 ",₹242.00 ,2
OD1820,James,Food Grains,Organic Staples,2,West,Chennai,10/02/23,"₹2,881.56 ",18.00%,Card,"₹2,442.00 ",₹708.18 ,2
OD1821,Harish,Beverages,Soft Drinks,3,West,Krishnagiri,27/04/21,"₹2,189.94 ",14.00%,Card,"₹1,921.00 ",₹499.46 ,2
OD1822,Yadav,Beverages,Health Drinks,4,West,Dindigul,12/12/21,"₹2,640.40 ",15.00%,Cash,"₹2,296.00 ","₹1,010.24 ",5
OD1823,Krithika,Fruits & Veggies,Organic Vegetables,8,West,Bodi,15/02/23,"₹1,567.45 ",15.00%,Card,"₹1,363.00 ",₹558.83 ,2
OD1824,Ravi,Fruits & Veggies,Fresh Fruits,1,West,Madurai,24/06/23,"₹1,936.25 ",25.00%,Upi,"₹1,549.00 ",₹309.80 ,5
OD1825,Hussain,"Eggs, Meat & Fish",Fish,6,West,Bodi,14/07/23,"₹1,073.60 ",22.00%,Cash,₹880.00 ,₹237.60 ,3
OD1826,Ram,"Eggs, Meat & Fish",Eggs,2,West,Tenkasi,17/10/22,"₹1,841.40 ",24.00%,Upi,"₹1,485.00 ",₹623.70 ,5
OD1827,Surya,Food Grains,Atta & Flour,2,West,Madurai,21/02/23,"₹1,029.35 ",19.00%,Cash,₹865.00 ,₹311.40 ,3
OD1828,Krithika,Beverages,Health Drinks,7,West,Chennai,27/07/21,₹715.95 ,11.00%,Upi,₹645.00 ,₹103.20 ,5
OD1829,Alan,Bakery,Biscuits,1,West,Virudhunagar,15/05/21,"₹2,151.18 ",14.00%,Card,"₹1,887.00 ",₹358.53 ,5
OD1830,Surya,Food Grains,Atta & Flour,2,West,Dharmapuri,31/10/21,₹769.86 ,26.00%,Cash,₹611.00 ,₹146.64 ,3
OD1831,Arutra,Food Grains,Dals & Pulses,9,West,Dharmapuri,24/04/23,₹664.44 ,13.00%,Upi,₹588.00 ,₹235.20 ,4
OD1832,Hussain,"Eggs, Meat & Fish",Chicken,8,West,Ramanadhapuram,13/10/21,"₹1,638.40 ",28.00%,Card,"₹1,280.00 ",₹140.80 ,4
OD1833,Adavan,Food Grains,Rice,6,West,Chennai,14/12/22,"₹2,318.40 ",20.00%,Card,"₹1,932.00 ",₹193.20 ,4
OD1834,Vidya,Snacks,Noodles,9,West,Tenkasi,31/03/23,"₹1,394.64 ",17.00%,Upi,"₹1,192.00 ",₹393.36 ,4
OD1835,Surya,Oil & Masala,Edible Oil & Ghee,5,West,Virudhunagar,11/05/22,"₹1,320.42 ",18.00%,Upi,"₹1,119.00 ",₹436.41 ,2
OD1836,Vidya,"Eggs, Meat & Fish",Eggs,6,West,Karur,20/05/22,₹656.46 ,26.00%,Upi,₹521.00 ,₹119.83 ,3
OD1837,Suresh,Food Grains,Organic Staples,6,West,Tirunelveli,10/11/21,"₹1,297.12 ",21.00%,Cash,"₹1,072.00 ",₹257.28 ,2
OD1838,Muneer,Bakery,Cakes,5,West,Nagercoil,12/07/22,"₹1,924.95 ",23.00%,Upi,"₹1,565.00 ",₹156.50 ,5
OD1839,Sheeba,Food Grains,Rice,5,West,Viluppuram,05/04/21,"₹1,406.85 ",13.00%,Card,"₹1,245.00 ",₹112.05 ,2
OD1840,Anu,Food Grains,Rice,1,West,Dindigul,27/01/23,"₹2,434.52 ",21.00%,Cash,"₹2,012.00 ",₹784.68 ,2
OD1841,Suresh,Bakery,Biscuits,4,West,Ooty,29/11/22,"₹2,095.68 ",11.00%,Card,"₹1,888.00 ",₹509.76 ,2
OD1842,Veronica,Fruits & Veggies,Fresh Vegetables,4,West,Theni,25/06/21,₹881.92 ,28.00%,Card,₹689.00 ,₹303.16 ,4
OD1843,Veronica,Fruits & Veggies,Fresh Fruits,7,West,Coimbatore,08/04/21,"₹1,148.87 ",31.00%,Upi,₹877.00 ,₹219.25 ,5
OD1844,Anu,"Eggs, Meat & Fish",Fish,4,West,Virudhunagar,12/12/21,"₹1,912.33 ",19.00%,Cash,"₹1,607.00 ",₹691.01 ,5
OD1845,Rumaiza,Bakery,Cakes,6,West,Nagercoil,15/12/22,"₹2,998.59 ",31.00%,Cash,"₹2,289.00 ",₹389.13 ,2
OD1846,Veronica,Food Grains,Atta & Flour,9,West,Tirunelveli,02/08/21,"₹2,166.00 ",14.00%,Card,"₹1,900.00 ",₹152.00 ,3
OD1847,Vinne,Oil & Masala,Masalas,6,West,Bodi,06/02/23,"₹2,837.61 ",23.00%,Card,"₹2,307.00 ",₹184.56 ,5
OD1848,Yusuf,Oil & Masala,Spices,9,West,Vellore,03/11/22,"₹2,223.10 ",10.00%,Upi,"₹2,021.00 ",₹323.36 ,3
